tanggal;wilayah;waktu;cuaca;kelembaban_persen;suhu_derajat_celcius
24/11/2018;Jakarta Barat;Dini Hari;Cerah Berawan; 70 - 90;24 - 33
24/11/2018;Jakarta Barat;Malam;Cerah Berawan; 70 - 90;24 - 33
24/11/2018;Jakarta Barat;Pagi;Berawan; 70 - 90;24 - 33
24/11/2018;Jakarta Barat;Siang;Cerah Berawan; 70 - 90;24 - 33
24/11/2018;Jakarta Pusat;Dini Hari;Cerah Berawan; 70 - 90;24 - 33
24/11/2018;Jakarta Pusat;Malam;Cerah Berawan; 70 - 90;24 - 33
24/11/2018;Jakarta Pusat;Pagi;Cerah Berawan; 70 - 90;24 - 33
24/11/2018;Jakarta Pusat;Siang;Cerah; 70 - 90;24 - 33
24/11/2018;Jakarta Selatan;Dini Hari;Berawan; 70 - 90;24 - 33
24/11/2018;Jakarta Selatan;Malam;Cerah Berawan; 70 - 90;24 - 33
24/11/2018;Jakarta Selatan;Pagi;Berawan; 70 - 90;24 - 33
24/11/2018;Jakarta Selatan;Siang;Hujan Lokal; 70 - 90;24 - 33
24/11/2018;Jakarta Timur;Dini Hari;Berawan; 70 - 90;24 - 33
24/11/2018;Jakarta Timur;Malam;Cerah Berawan; 70 - 90;24 - 33
24/11/2018;Jakarta Timur;Pagi;Berawan; 70 - 90;24 - 33
24/11/2018;Jakarta Timur;Siang;Cerah; 70 - 90;24 - 33
24/11/2018;Jakarta Utara;Dini Hari;Cerah Berawan; 70 - 90;24 - 33
24/11/2018;Jakarta Utara;Malam;Cerah Berawan; 70 - 90;24 - 33
24/11/2018;Jakarta Utara;Pagi;Cerah Berawan; 70 - 90;24 - 33
24/11/2018;Jakarta Utara;Siang;Cerah; 70 - 90;24 - 33
24/11/2018;Kepulauan Seribu;Dini Hari;Cerah Berawan; 70 - 90;24 - 33
24/11/2018;Kepulauan Seribu;Malam;Cerah; 70 - 90;24 - 33
24/11/2018;Kepulauan Seribu;Pagi;Cerah Berawan; 70 - 90;24 - 33
24/11/2018;Kepulauan Seribu;Siang;Cerah; 70 - 90;24 - 33
25/11/2018;Jakarta Barat;Dini Hari;Cerah Berawan; 70 - 95;24 - 34
25/11/2018;Jakarta Barat;Malam;Hujan Lokal; 70 - 95;24 - 34
25/11/2018;Jakarta Barat;Pagi;Cerah Berawan; 70 - 95;24 - 34
25/11/2018;Jakarta Barat;Siang;Berawan; 70 - 95;24 - 34
25/11/2018;Jakarta Pusat;Dini Hari;Cerah Berawan; 70 - 95;24 - 34
25/11/2018;Jakarta Pusat;Malam;Hujan Lokal; 70 - 95;24 - 34
25/11/2018;Jakarta Pusat;Pagi;Cerah Berawan; 70 - 95;24 - 34
25/11/2018;Jakarta Pusat;Siang;Berawan; 70 - 95;24 - 34
25/11/2018;Jakarta Selatan;Dini Hari;Cerah Berawan; 70 - 95;24 - 34
25/11/2018;Jakarta Selatan;Malam;Hujan Lokal; 70 - 95;24 - 34
25/11/2018;Jakarta Selatan;Pagi;Cerah Berawan; 70 - 95;24 - 34
25/11/2018;Jakarta Selatan;Siang;Hujan Lokal; 70 - 95;24 - 34
25/11/2018;Jakarta Timur;Dini Hari;Cerah Berawan; 70 - 95;24 - 34
25/11/2018;Jakarta Timur;Malam;Hujan Lokal; 70 - 95;24 - 34
25/11/2018;Jakarta Timur;Pagi;Cerah Berawan; 70 - 95;24 - 34
25/11/2018;Jakarta Timur;Siang;Hujan Lokal; 70 - 95;24 - 34
25/11/2018;Jakarta Utara;Dini Hari;Berawan; 70 - 95;24 - 34
25/11/2018;Jakarta Utara;Malam;Berawan; 70 - 95;24 - 34
25/11/2018;Jakarta Utara;Pagi;Cerah Berawan; 70 - 95;24 - 34
25/11/2018;Jakarta Utara;Siang;Cerah Berawan; 70 - 95;24 - 34
25/11/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal; 70 - 95;24 - 34
25/11/2018;Kepulauan Seribu;Malam;Berawan; 70 - 95;24 - 34
25/11/2018;Kepulauan Seribu;Pagi;Berawan; 70 - 95;24 - 34
25/11/2018;Kepulauan Seribu;Siang;Cerah Berawan; 70 - 95;24 - 34
26/11/2018;Jakarta Barat;Dini Hari;Berawan; 70 - 95;24 - 33
26/11/2018;Jakarta Barat;Malam;Hujan Lokal; 70 - 95;24 - 33
26/11/2018;Jakarta Barat;Pagi;Cerah Berawan; 70 - 95;24 - 33
26/11/2018;Jakarta Barat;Siang;Cerah Berawan; 70 - 95;24 - 33
26/11/2018;Jakarta Pusat;Dini Hari;Berawan; 70 - 95;24 - 33
26/11/2018;Jakarta Pusat;Malam;Berawan; 70 - 95;24 - 33
26/11/2018;Jakarta Pusat;Pagi;Cerah Berawan; 70 - 95;24 - 33
26/11/2018;Jakarta Pusat;Siang;Cerah Berawan; 70 - 95;24 - 33
26/11/2018;Jakarta Selatan;Dini Hari;Cerah Berawan; 70 - 95;24 - 33
26/11/2018;Jakarta Selatan;Malam;Hujan Lokal; 70 - 95;24 - 33
26/11/2018;Jakarta Selatan;Pagi;Cerah Berawan; 70 - 95;24 - 33
26/11/2018;Jakarta Selatan;Siang;Hujan Petir; 70 - 95;24 - 33
26/11/2018;Jakarta Timur;Dini Hari;Cerah Berawan; 70 - 95;24 - 33
26/11/2018;Jakarta Timur;Malam;Berawan Tebal; 70 - 95;24 - 33
26/11/2018;Jakarta Timur;Pagi;Cerah Berawan; 70 - 95;24 - 33
26/11/2018;Jakarta Timur;Siang;Hujan Petir; 70 - 95;24 - 33
26/11/2018;Jakarta Utara;Dini Hari;Berawan; 70 - 95;24 - 33
26/11/2018;Jakarta Utara;Malam;Cerah Berawan; 70 - 95;24 - 33
26/11/2018;Jakarta Utara;Pagi;Cerah Berawan; 70 - 95;24 - 33
26/11/2018;Jakarta Utara;Siang;Cerah Berawan; 70 - 95;24 - 33
26/11/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal; 70 - 95;24 - 33
26/11/2018;Kepulauan Seribu;Malam;Cerah Berawan; 70 - 95;24 - 33
26/11/2018;Kepulauan Seribu;Pagi;Berawan; 70 - 95;24 - 33
26/11/2018;Kepulauan Seribu;Siang;Cerah Berawan; 70 - 95;24 - 33
27/11/2018;Jakarta Barat;Dini Hari;Hujan Ringan; 70 - 90;23 - 32
27/11/2018;Jakarta Barat;Malam;Hujan Ringan; 70 - 90;23 - 32
27/11/2018;Jakarta Barat;Pagi;Cerah Berawan; 70 - 90;23 - 32
27/11/2018;Jakarta Barat;Siang;Hujan Ringan; 70 - 90;23 - 32
27/11/2018;Jakarta Pusat;Dini Hari;Hujan Ringan; 70 - 90;23 - 32
27/11/2018;Jakarta Pusat;Malam;Hujan Ringan; 70 - 90;23 - 32
27/11/2018;Jakarta Pusat;Pagi;Cerah Berawan; 70 - 90;23 - 32
27/11/2018;Jakarta Pusat;Siang;Hujan Sedang; 70 - 90;23 - 32
27/11/2018;Jakarta Selatan;Dini Hari;Hujan Ringan; 70 - 90;23 - 32
27/11/2018;Jakarta Selatan;Malam;Hujan Sedang; 70 - 90;23 - 32
27/11/2018;Jakarta Selatan;Pagi;Cerah Berawan; 70 - 90;23 - 32
27/11/2018;Jakarta Selatan;Siang;Hujan Petir; 70 - 90;23 - 32
27/11/2018;Jakarta Timur;Dini Hari;Hujan Ringan; 70 - 90;23 - 32
27/11/2018;Jakarta Timur;Malam;Hujan Sedang; 70 - 90;23 - 32
27/11/2018;Jakarta Timur;Pagi;Cerah Berawan; 70 - 90;23 - 32
27/11/2018;Jakarta Timur;Siang;Hujan Petir; 70 - 90;23 - 32
27/11/2018;Jakarta Utara;Dini Hari;Hujan Ringan; 70 - 90;23 - 32
27/11/2018;Jakarta Utara;Malam;Hujan Ringan; 70 - 90;23 - 32
27/11/2018;Jakarta Utara;Pagi;Cerah Berawan; 70 - 90;23 - 32
27/11/2018;Jakarta Utara;Siang;Hujan Ringan; 70 - 90;23 - 32
27/11/2018;Kepulauan Seribu;Dini Hari;Hujan Ringan; 70 - 90;23 - 32
27/11/2018;Kepulauan Seribu;Malam;Hujan Lokal; 70 - 90;23 - 32
27/11/2018;Kepulauan Seribu;Pagi;Cerah Berawan; 70 - 90;23 - 32
27/11/2018;Kepulauan Seribu;Siang;Hujan Ringan; 70 - 90;23 - 32
28/11/2018;Jakarta Barat;Dini Hari;Hujan Lokal; 70 - 90;23 - 33
28/11/2018;Jakarta Barat;Malam;Hujan Lokal; 70 - 90;23 - 33
28/11/2018;Jakarta Barat;Pagi;Cerah Berawan; 70 - 90;23 - 33
28/11/2018;Jakarta Barat;Siang;Berawan; 70 - 90;23 - 33
28/11/2018;Jakarta Pusat;Dini Hari;Hujan Lokal; 70 - 90;23 - 33
28/11/2018;Jakarta Pusat;Malam;Hujan Lokal; 70 - 90;23 - 33
28/11/2018;Jakarta Pusat;Pagi;Berawan; 70 - 90;23 - 33
28/11/2018;Jakarta Pusat;Siang;Berawan; 70 - 90;23 - 33
28/11/2018;Jakarta Selatan;Dini Hari;Hujan Lokal; 70 - 90;23 - 33
28/11/2018;Jakarta Selatan;Malam;Hujan Ringan; 70 - 90;23 - 33
28/11/2018;Jakarta Selatan;Pagi;Berawan; 70 - 90;23 - 33
28/11/2018;Jakarta Selatan;Siang;Hujan Lokal; 70 - 90;23 - 33
28/11/2018;Jakarta Timur;Dini Hari;Hujan Lokal; 70 - 90;23 - 33
28/11/2018;Jakarta Timur;Malam;Hujan Ringan; 70 - 90;23 - 33
28/11/2018;Jakarta Timur;Pagi;Berawan; 70 - 90;23 - 33
28/11/2018;Jakarta Timur;Siang;Hujan Lokal; 70 - 90;23 - 33
28/11/2018;Jakarta Utara;Dini Hari;Hujan Lokal; 70 - 90;23 - 33
28/11/2018;Jakarta Utara;Malam;Hujan Lokal; 70 - 90;23 - 33
28/11/2018;Jakarta Utara;Pagi;Berawan; 70 - 90;23 - 33
28/11/2018;Jakarta Utara;Siang;Berawan; 70 - 90;23 - 33
28/11/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal; 70 - 90;23 - 33
28/11/2018;Kepulauan Seribu;Malam;Hujan Lokal; 70 - 90;23 - 33
28/11/2018;Kepulauan Seribu;Pagi;Cerah Berawan; 70 - 90;23 - 33
28/11/2018;Kepulauan Seribu;Siang;Cerah Berawan; 70 - 90;23 - 33
29/11/2018;Jakarta Barat;Dini Hari;Berawan; 70 - 95;24 - 33
29/11/2018;Jakarta Barat;Malam;Hujan Lokal; 70 - 95;24 - 33
29/11/2018;Jakarta Barat;Pagi;Cerah Berawan; 70 - 95;24 - 33
29/11/2018;Jakarta Barat;Siang;Hujan Lokal; 70 - 95;24 - 33
29/11/2018;Jakarta Pusat;Dini Hari;Berawan; 70 - 95;24 - 33
29/11/2018;Jakarta Pusat;Malam;Hujan Lokal; 70 - 95;24 - 33
29/11/2018;Jakarta Pusat;Pagi;Cerah Berawan; 70 - 95;24 - 33
29/11/2018;Jakarta Pusat;Siang;Berawan; 70 - 95;24 - 33
29/11/2018;Jakarta Selatan;Dini Hari;Berawan; 70 - 95;24 - 33
29/11/2018;Jakarta Selatan;Malam;Hujan Lokal; 70 - 95;24 - 33
29/11/2018;Jakarta Selatan;Pagi;Cerah Berawan; 70 - 95;24 - 33
29/11/2018;Jakarta Selatan;Siang;Hujan Lokal; 70 - 95;24 - 33
29/11/2018;Jakarta Timur;Dini Hari;Berawan; 70 - 95;24 - 33
29/11/2018;Jakarta Timur;Malam;Hujan Lokal; 70 - 95;24 - 33
29/11/2018;Jakarta Timur;Pagi;Cerah Berawan; 70 - 95;24 - 33
29/11/2018;Jakarta Timur;Siang;Hujan Lokal; 70 - 95;24 - 33
29/11/2018;Jakarta Utara;Dini Hari;Berawan; 70 - 95;24 - 33
29/11/2018;Jakarta Utara;Malam;Berawan; 70 - 95;24 - 33
29/11/2018;Jakarta Utara;Pagi;Cerah Berawan; 70 - 95;24 - 33
29/11/2018;Jakarta Utara;Siang;Berawan; 70 - 95;24 - 33
29/11/2018;Kepulauan Seribu;Dini Hari;Berawan; 70 - 95;24 - 33
29/11/2018;Kepulauan Seribu;Malam;Berawan; 70 - 95;24 - 33
29/11/2018;Kepulauan Seribu;Pagi;Berawan; 70 - 95;24 - 33
29/11/2018;Kepulauan Seribu;Siang;Berawan; 70 - 95;24 - 33
30/11/2018;Jakarta Barat;Dini Hari;Hujan Ringan; 70 - 100;24 - 33
30/11/2018;Jakarta Barat;Malam;Hujan Ringan; 70 - 100;24 - 33
30/11/2018;Jakarta Barat;Pagi;Cerah Berawan; 70 - 100;24 - 33
30/11/2018;Jakarta Barat;Siang;Hujan Lokal; 70 - 100;24 - 33
30/11/2018;Jakarta Pusat;Dini Hari;Berawan; 70 - 100;24 - 33
30/11/2018;Jakarta Pusat;Malam;Hujan Lokal; 70 - 100;24 - 33
30/11/2018;Jakarta Pusat;Pagi;Cerah Berawan; 70 - 100;24 - 33
30/11/2018;Jakarta Pusat;Siang;Berawan; 70 - 100;24 - 33
30/11/2018;Jakarta Selatan;Dini Hari;Berawan; 70 - 100;24 - 33
30/11/2018;Jakarta Selatan;Malam;Hujan Lokal; 70 - 100;24 - 33
30/11/2018;Jakarta Selatan;Pagi;Cerah Berawan; 70 - 100;24 - 33
30/11/2018;Jakarta Selatan;Siang;Hujan Lokal; 70 - 100;24 - 33
30/11/2018;Jakarta Timur;Dini Hari;Berawan; 70 - 100;24 - 33
30/11/2018;Jakarta Timur;Malam;Hujan Lokal; 70 - 100;24 - 33
30/11/2018;Jakarta Timur;Pagi;Cerah Berawan; 70 - 100;24 - 33
30/11/2018;Jakarta Timur;Siang;Hujan Lokal; 70 - 100;24 - 33
30/11/2018;Jakarta Utara;Dini Hari;Hujan Ringan; 70 - 100;24 - 33
30/11/2018;Jakarta Utara;Malam;Hujan Ringan; 70 - 100;24 - 33
30/11/2018;Jakarta Utara;Pagi;Berawan; 70 - 100;24 - 33
30/11/2018;Jakarta Utara;Siang;Berawan; 70 - 100;24 - 33
30/11/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal; 70 - 100;24 - 33
30/11/2018;Kepulauan Seribu;Malam;Hujan Ringan; 70 - 100;24 - 33
30/11/2018;Kepulauan Seribu;Pagi;Berawan; 70 - 100;24 - 33
30/11/2018;Kepulauan Seribu;Siang;Cerah Berawan; 70 - 100;24 - 33
01/12/2018;Jakarta Barat;Dini Hari;Berawan; 75 - 95;23 - 33
01/12/2018;Jakarta Barat;Malam;Hujan Ringan; 75 - 95;23 - 33
01/12/2018;Jakarta Barat;Pagi;Cerah Berawan; 75 - 95;23 - 33
01/12/2018;Jakarta Barat;Siang;Berawan; 75 - 95;23 - 33
01/12/2018;Jakarta Pusat;Dini Hari;Berawan; 75 - 95;23 - 33
01/12/2018;Jakarta Pusat;Malam;Hujan Ringan; 75 - 95;23 - 33
01/12/2018;Jakarta Pusat;Pagi;Hujan Ringan; 75 - 95;23 - 33
01/12/2018;Jakarta Pusat;Siang;Hujan Ringan; 75 - 95;23 - 33
01/12/2018;Jakarta Selatan;Dini Hari;Berawan; 75 - 95;23 - 33
01/12/2018;Jakarta Selatan;Malam;Hujan Ringan; 75 - 95;23 - 33
01/12/2018;Jakarta Selatan;Pagi;Cerah Berawan; 75 - 95;23 - 33
01/12/2018;Jakarta Selatan;Siang;Hujan Lokal; 75 - 95;23 - 33
01/12/2018;Jakarta Timur;Dini Hari;Berawan; 75 - 95;23 - 33
01/12/2018;Jakarta Timur;Malam;Hujan Ringan; 75 - 95;23 - 33
01/12/2018;Jakarta Timur;Pagi;Cerah Berawan; 75 - 95;23 - 33
01/12/2018;Jakarta Timur;Siang;Hujan Ringan; 75 - 95;23 - 33
01/12/2018;Jakarta Utara;Dini Hari;Berawan; 75 - 95;23 - 33
01/12/2018;Jakarta Utara;Malam;Hujan Ringan; 75 - 95;23 - 33
01/12/2018;Jakarta Utara;Pagi;Hujan Ringan; 75 - 95;23 - 33
01/12/2018;Jakarta Utara;Siang;Hujan Ringan; 75 - 95;23 - 33
01/12/2018;Kepulauan Seribu;Dini Hari;Berawan; 75 - 95;23 - 33
01/12/2018;Kepulauan Seribu;Malam;Hujan Ringan; 75 - 95;23 - 33
01/12/2018;Kepulauan Seribu;Pagi;Hujan Ringan; 75 - 95;23 - 33
01/12/2018;Kepulauan Seribu;Siang;Hujan Ringan; 75 - 95;23 - 33
02/12/2018;Jakarta Barat;Dini Hari;Hujan Lokal; 65 - 95;23 - 31
02/12/2018;Jakarta Barat;Malam;Hujan Ringan; 65 - 95;23 - 31
02/12/2018;Jakarta Barat;Pagi;Berawan; 65 - 95;23 - 31
02/12/2018;Jakarta Barat;Siang;Hujan Lokal; 65 - 95;23 - 31
02/12/2018;Jakarta Pusat;Dini Hari;Berawan; 65 - 95;23 - 31
02/12/2018;Jakarta Pusat;Malam;Hujan Ringan; 65 - 95;23 - 31
02/12/2018;Jakarta Pusat;Pagi;Berawan; 65 - 95;23 - 31
02/12/2018;Jakarta Pusat;Siang;Hujan Ringan; 65 - 95;23 - 31
02/12/2018;Jakarta Selatan;Dini Hari;Hujan Ringan; 65 - 95;23 - 31
02/12/2018;Jakarta Selatan;Malam;Hujan Ringan; 65 - 95;23 - 31
02/12/2018;Jakarta Selatan;Pagi;Cerah Berawan; 65 - 95;23 - 31
02/12/2018;Jakarta Selatan;Siang;Hujan Sedang; 65 - 95;23 - 31
02/12/2018;Jakarta Timur;Dini Hari;Hujan Ringan; 65 - 95;23 - 31
02/12/2018;Jakarta Timur;Malam;Hujan Ringan; 65 - 95;23 - 31
02/12/2018;Jakarta Timur;Pagi;Cerah Berawan; 65 - 95;23 - 31
02/12/2018;Jakarta Timur;Siang;Hujan Sedang; 65 - 95;23 - 31
02/12/2018;Jakarta Utara;Dini Hari;Berawan; 65 - 95;23 - 31
02/12/2018;Jakarta Utara;Malam;Berawan Tebal; 65 - 95;23 - 31
02/12/2018;Jakarta Utara;Pagi;Berawan; 65 - 95;23 - 31
02/12/2018;Jakarta Utara;Siang;Hujan Lokal; 65 - 95;23 - 31
02/12/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal; 65 - 95;23 - 31
02/12/2018;Kepulauan Seribu;Malam;Berawan Tebal; 65 - 95;23 - 31
02/12/2018;Kepulauan Seribu;Pagi;Cerah Berawan; 65 - 95;23 - 31
02/12/2018;Kepulauan Seribu;Siang;Hujan Lokal; 65 - 95;23 - 31
03/12/2018;Jakarta Barat;Dini Hari;Cerah Berawan; 65 - 95;23 - 32
03/12/2018;Jakarta Barat;Malam;Berawan; 65 - 95;23 - 32
03/12/2018;Jakarta Barat;Pagi;Berawan; 65 - 95;23 - 32
03/12/2018;Jakarta Barat;Siang;Berawan; 65 - 95;23 - 32
03/12/2018;Jakarta Pusat;Dini Hari;Cerah Berawan; 65 - 95;23 - 32
03/12/2018;Jakarta Pusat;Malam;Berawan; 65 - 95;23 - 32
03/12/2018;Jakarta Pusat;Pagi;Berawan; 65 - 95;23 - 32
03/12/2018;Jakarta Pusat;Siang;Berawan; 65 - 95;23 - 32
03/12/2018;Jakarta Selatan;Dini Hari;Cerah Berawan; 65 - 95;23 - 32
03/12/2018;Jakarta Selatan;Malam;Berawan; 65 - 95;23 - 32
03/12/2018;Jakarta Selatan;Pagi;Berawan; 65 - 95;23 - 32
03/12/2018;Jakarta Selatan;Siang;Hujan Petir; 65 - 95;23 - 32
03/12/2018;Jakarta Timur;Dini Hari;Cerah Berawan; 65 - 95;23 - 32
03/12/2018;Jakarta Timur;Malam;Berawan; 65 - 95;23 - 32
03/12/2018;Jakarta Timur;Pagi;Berawan; 65 - 95;23 - 32
03/12/2018;Jakarta Timur;Siang;Hujan Lokal ; 65 - 95;23 - 32
03/12/2018;Jakarta Utara;Dini Hari;Cerah Berawan; 65 - 95;23 - 32
03/12/2018;Jakarta Utara;Malam;Hujan Lokal; 65 - 95;23 - 32
03/12/2018;Jakarta Utara;Pagi;Berawan; 65 - 95;23 - 32
03/12/2018;Jakarta Utara;Siang;Berawan; 65 - 95;23 - 32
03/12/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal; 65 - 95;23 - 32
03/12/2018;Kepulauan Seribu;Malam;Hujan Lokal; 65 - 95;23 - 32
03/12/2018;Kepulauan Seribu;Pagi;Berawan; 65 - 95;23 - 32
03/12/2018;Kepulauan Seribu;Siang;Berawan; 65 - 95;23 - 32
04/12/2018;Jakarta Barat;Dini Hari;Hujan Ringan; 70 - 95;24 - 31
04/12/2018;Jakarta Barat;Malam;Berawan; 70 - 95;24 - 31
04/12/2018;Jakarta Barat;Pagi;Cerah Berawan; 70 - 95;24 - 31
04/12/2018;Jakarta Barat;Siang;Hujan Lokal; 70 - 95;24 - 31
04/12/2018;Jakarta Pusat;Dini Hari;Hujan Ringan; 70 - 95;24 - 31
04/12/2018;Jakarta Pusat;Malam;Berawan; 70 - 95;24 - 31
04/12/2018;Jakarta Pusat;Pagi;Cerah Berawan; 70 - 95;24 - 31
04/12/2018;Jakarta Pusat;Siang;Berawan; 70 - 95;24 - 31
04/12/2018;Jakarta Selatan;Dini Hari;Hujan Ringan; 70 - 95;24 - 31
04/12/2018;Jakarta Selatan;Malam;Berawan; 70 - 95;24 - 31
04/12/2018;Jakarta Selatan;Pagi;Berawan; 70 - 95;24 - 31
04/12/2018;Jakarta Selatan;Siang;Hujan Ringan; 70 - 95;24 - 31
04/12/2018;Jakarta Timur;Dini Hari;Hujan Ringan; 70 - 95;24 - 31
04/12/2018;Jakarta Timur;Malam;Berawan; 70 - 95;24 - 31
04/12/2018;Jakarta Timur;Pagi;Berawan; 70 - 95;24 - 31
04/12/2018;Jakarta Timur;Siang;Hujan Ringan; 70 - 95;24 - 31
04/12/2018;Jakarta Utara;Dini Hari;Hujan Ringan; 70 - 95;24 - 31
04/12/2018;Jakarta Utara;Malam;Berawan; 70 - 95;24 - 31
04/12/2018;Jakarta Utara;Pagi;Cerah Berawan; 70 - 95;24 - 31
04/12/2018;Jakarta Utara;Siang;Berawan; 70 - 95;24 - 31
04/12/2018;Kepulauan Seribu;Dini Hari;Hujan Petir; 70 - 95;24 - 31
04/12/2018;Kepulauan Seribu;Malam;Berawan; 70 - 95;24 - 31
04/12/2018;Kepulauan Seribu;Pagi;Berawan; 70 - 95;24 - 31
04/12/2018;Kepulauan Seribu;Siang;Berawan; 70 - 95;24 - 31
05/12/2018;Jakarta Barat;Dini Hari;Berawan Tebal; 70 - 100;23 - 32
05/12/2018;Jakarta Barat;Malam;Hujan Ringan; 70 - 100;23 - 32
05/12/2018;Jakarta Barat;Pagi;Berawan; 70 - 100;23 - 32
05/12/2018;Jakarta Barat;Siang;Berawan; 70 - 100;23 - 32
05/12/2018;Jakarta Pusat;Dini Hari;Berawan Tebal; 70 - 100;23 - 32
05/12/2018;Jakarta Pusat;Malam;Hujan Ringan; 70 - 100;23 - 32
05/12/2018;Jakarta Pusat;Pagi;Berawan; 70 - 100;23 - 32
05/12/2018;Jakarta Pusat;Siang;Berawan; 70 - 100;23 - 32
05/12/2018;Jakarta Selatan;Dini Hari;Berawan Tebal; 70 - 100;23 - 32
05/12/2018;Jakarta Selatan;Malam;Hujan Ringan; 70 - 100;23 - 32
05/12/2018;Jakarta Selatan;Pagi;Berawan; 70 - 100;23 - 32
05/12/2018;Jakarta Selatan;Siang;Hujan Ringan; 70 - 100;23 - 32
05/12/2018;Jakarta Timur;Dini Hari;Berawan Tebal; 70 - 100;23 - 32
05/12/2018;Jakarta Timur;Malam;Hujan Ringan; 70 - 100;23 - 32
05/12/2018;Jakarta Timur;Pagi;Berawan; 70 - 100;23 - 32
05/12/2018;Jakarta Timur;Siang;Hujan Ringan; 70 - 100;23 - 32
05/12/2018;Jakarta Utara;Dini Hari;Berawan Tebal; 70 - 100;23 - 32
05/12/2018;Jakarta Utara;Malam;Hujan Ringan; 70 - 100;23 - 32
05/12/2018;Jakarta Utara;Pagi;Hujan Ringan; 70 - 100;23 - 32
05/12/2018;Jakarta Utara;Siang;Berawan; 70 - 100;23 - 32
05/12/2018;Kepulauan Seribu;Dini Hari;Berawan Tebal; 70 - 100;23 - 32
05/12/2018;Kepulauan Seribu;Malam;Hujan Ringan; 70 - 100;23 - 32
05/12/2018;Kepulauan Seribu;Pagi;Hujan Ringan; 70 - 100;23 - 32
05/12/2018;Kepulauan Seribu;Siang;Hujan Lokal; 70 - 100;23 - 32
06/12/2018;Jakarta Barat;Dini Hari;Hujan Lokal; 80 - 100;23 - 32
06/12/2018;Jakarta Barat;Malam;Hujan Lokal; 80 - 100;23 - 32
06/12/2018;Jakarta Barat;Pagi;Berawan; 80 - 100;23 - 32
06/12/2018;Jakarta Barat;Siang;Hujan Ringan; 80 - 100;23 - 32
06/12/2018;Jakarta Pusat;Dini Hari;Hujan Lokal; 80 - 100;23 - 32
06/12/2018;Jakarta Pusat;Malam;Hujan Lokal; 80 - 100;23 - 32
06/12/2018;Jakarta Pusat;Pagi;Berawan; 80 - 100;23 - 32
06/12/2018;Jakarta Pusat;Siang;Hujan Ringan; 80 - 100;23 - 32
06/12/2018;Jakarta Selatan;Dini Hari;Berawan; 80 - 100;23 - 32
06/12/2018;Jakarta Selatan;Malam;Hujan Lokal; 80 - 100;23 - 32
06/12/2018;Jakarta Selatan;Pagi;Berawan; 80 - 100;23 - 32
06/12/2018;Jakarta Selatan;Siang;Hujan Sedang; 80 - 100;23 - 32
06/12/2018;Jakarta Timur;Dini Hari;Berawan; 80 - 100;23 - 32
06/12/2018;Jakarta Timur;Malam;Hujan Lokal; 80 - 100;23 - 32
06/12/2018;Jakarta Timur;Pagi;Berawan; 80 - 100;23 - 32
06/12/2018;Jakarta Timur;Siang;Hujan Sedang; 80 - 100;23 - 32
06/12/2018;Jakarta Utara;Dini Hari;Hujan Lokal; 80 - 100;23 - 32
06/12/2018;Jakarta Utara;Malam;Hujan Lokal; 80 - 100;23 - 32
06/12/2018;Jakarta Utara;Pagi;Berawan; 80 - 100;23 - 32
06/12/2018;Jakarta Utara;Siang;Hujan Lokal; 80 - 100;23 - 32
06/12/2018;Kepulauan Seribu;Dini Hari;Hujan Sedang; 80 - 100;23 - 32
06/12/2018;Kepulauan Seribu;Malam;Hujan Lokal; 80 - 100;23 - 32
06/12/2018;Kepulauan Seribu;Pagi;Hujan Lokal; 80 - 100;23 - 32
06/12/2018;Kepulauan Seribu;Siang;Hujan Lokal; 80 - 100;23 - 32
07/12/2018;Jakarta Barat;Dini Hari;Berawan; 75 - 100;23 - 32
07/12/2018;Jakarta Barat;Malam;Berawan; 75 - 100;23 - 32
07/12/2018;Jakarta Barat;Pagi;Berawan; 75 - 100;23 - 32
07/12/2018;Jakarta Barat;Siang;Hujan Lokal; 75 - 100;23 - 32
07/12/2018;Jakarta Pusat;Dini Hari;Berawan; 75 - 100;23 - 32
07/12/2018;Jakarta Pusat;Malam;Berawan; 75 - 100;23 - 32
07/12/2018;Jakarta Pusat;Pagi;Berawan; 75 - 100;23 - 32
07/12/2018;Jakarta Pusat;Siang;Berawan; 75 - 100;23 - 32
07/12/2018;Jakarta Selatan;Dini Hari;Berawan; 75 - 100;23 - 32
07/12/2018;Jakarta Selatan;Malam;Berawan; 75 - 100;23 - 32
07/12/2018;Jakarta Selatan;Pagi;Berawan; 75 - 100;23 - 32
07/12/2018;Jakarta Selatan;Siang;Hujan Lokal; 75 - 100;23 - 32
07/12/2018;Jakarta Timur;Dini Hari;Berawan; 75 - 100;23 - 32
07/12/2018;Jakarta Timur;Malam;Berawan; 75 - 100;23 - 32
07/12/2018;Jakarta Timur;Pagi;Berawan; 75 - 100;23 - 32
07/12/2018;Jakarta Timur;Siang;Hujan Lokal; 75 - 100;23 - 32
07/12/2018;Jakarta Utara;Dini Hari;Berawan; 75 - 100;23 - 32
07/12/2018;Jakarta Utara;Malam;Berawan; 75 - 100;23 - 32
