wilayah,waktu,cuaca,kelembaban_min,kelembaban_max,kelembaban_mean,suhu_min,suhu_max,suhu_mean
Jakarta Selatan,Malam,Berawan,65,95,80.0,24,32,28.0
Jakarta Selatan,Pagi,Berawan,65,95,80.0,24,32,28.0
Jakarta Selatan,Siang,Hujan Lokal,65,95,80.0,24,32,28.0
Jakarta Timur,Dini Hari,Hujan Lokal,65,95,80.0,24,32,28.0
Jakarta Timur,Malam,Berawan,65,95,80.0,24,32,28.0
Jakarta Timur,Pagi,Berawan,65,95,80.0,24,32,28.0
Jakarta Timur,Siang,Hujan Lokal,65,95,80.0,24,32,28.0
Jakarta Utara,Dini Hari,Hujan Lokal,65,95,80.0,24,32,28.0
Jakarta Utara,Malam,Berawan,65,95,80.0,24,32,28.0
Jakarta Utara,Pagi,Berawan,65,95,80.0,24,32,28.0
Jakarta Utara,Siang,Hujan Lokal,65,95,80.0,24,32,28.0
Kepulauan Seribu,Dini Hari,Hujan Lokal,65,95,80.0,24,32,28.0
Kepulauan Seribu,Malam,Hujan Lokal,65,95,80.0,24,32,28.0
Kepulauan Seribu,Pagi,Berawan,65,95,80.0,24,32,28.0
Kepulauan Seribu,Siang,Berawan,65,95,80.0,24,32,28.0
Jakarta Barat,Dini Hari,Berawan,75,95,85.0,24,30,27.0
Jakarta Barat,Malam,Hujan Lokal,75,95,85.0,24,30,27.0
Jakarta Barat,Pagi,Hujan Lokal,75,95,85.0,24,30,27.0
Jakarta Barat,Siang,Hujan Sedang,75,95,85.0,24,30,27.0
Jakarta Pusat,Dini Hari,Berawan,75,95,85.0,24,30,27.0
Jakarta Pusat,Malam,Hujan Lokal,75,95,85.0,24,30,27.0
Jakarta Pusat,Pagi,Hujan Lokal,75,95,85.0,24,30,27.0
Jakarta Pusat,Siang,Hujan Sedang,75,95,85.0,24,30,27.0
Jakarta Selatan,Dini Hari,Berawan,75,95,85.0,24,30,27.0
Jakarta Selatan,Malam,Berawan,75,95,85.0,24,30,27.0
Jakarta Selatan,Pagi,Hujan Lokal,75,95,85.0,24,30,27.0
Jakarta Selatan,Siang,Hujan Petir,75,95,85.0,24,30,27.0
Jakarta Timur,Dini Hari,Berawan,75,95,85.0,24,30,27.0
Jakarta Timur,Malam,Hujan Lokal,75,95,85.0,24,30,27.0
Jakarta Timur,Pagi,Hujan Lokal,75,95,85.0,24,30,27.0
Jakarta Timur,Siang,Hujan Petir,75,95,85.0,24,30,27.0
Jakarta Utara,Dini Hari,Berawan,75,95,85.0,24,30,27.0
Jakarta Utara,Malam,Hujan Lokal,75,95,85.0,24,30,27.0
Jakarta Utara,Pagi,Hujan Lokal,75,95,85.0,24,30,27.0
Jakarta Utara,Siang,Hujan Ringan,75,95,85.0,24,30,27.0
Kepulauan Seribu,Dini Hari,Hujan Lokal,75,95,85.0,24,30,27.0
Kepulauan Seribu,Malam,Berawan,75,95,85.0,24,30,27.0
Kepulauan Seribu,Pagi,Hujan Lokal,75,95,85.0,24,30,27.0
Kepulauan Seribu,Siang,Berawan,75,95,85.0,24,30,27.0
Jakarta Barat,Dini Hari,Berawan,70,95,82.5,24,30,27.0
Jakarta Barat,Malam,Hujan Lokal,70,95,82.5,24,30,27.0
Jakarta Barat,Pagi,Hujan Lokal,70,95,82.5,24,30,27.0
Jakarta Barat,Siang,Hujan Petir,70,95,82.5,24,30,27.0
Jakarta Pusat,Dini Hari,Berawan,70,95,82.5,24,30,27.0
Jakarta Pusat,Malam,Berawan,70,95,82.5,24,30,27.0
Jakarta Pusat,Pagi,Hujan Lokal,70,95,82.5,24,30,27.0
Jakarta Pusat,Siang,Hujan Ringan,70,95,82.5,24,30,27.0
Jakarta Selatan,Dini Hari,Berawan,70,95,82.5,24,30,27.0
Jakarta Selatan,Malam,Hujan Lokal,70,95,82.5,24,30,27.0
Jakarta Selatan,Pagi,Berawan,70,95,82.5,24,30,27.0
Jakarta Selatan,Siang,Hujan Petir,70,95,82.5,24,30,27.0
Jakarta Timur,Dini Hari,Berawan,70,95,82.5,24,30,27.0
Jakarta Timur,Malam,Hujan Lokal,70,95,82.5,24,30,27.0
Jakarta Timur,Pagi,Hujan Lokal,70,95,82.5,24,30,27.0
Jakarta Timur,Siang,Hujan Petir,70,95,82.5,24,30,27.0
Jakarta Utara,Dini Hari,Berawan,70,95,82.5,24,30,27.0
Jakarta Utara,Malam,Berawan,70,95,82.5,24,30,27.0
Jakarta Utara,Pagi,Hujan Lokal,70,95,82.5,24,30,27.0
Jakarta Utara,Siang,Hujan Ringan,70,95,82.5,24,30,27.0
Kepulauan Seribu,Dini Hari,Hujan Lokal,70,95,82.5,24,30,27.0
Kepulauan Seribu,Malam,Hujan Lokal,70,95,82.5,24,30,27.0
Kepulauan Seribu,Pagi,Hujan Lokal,70,95,82.5,24,30,27.0
Kepulauan Seribu,Siang,Berawan,70,95,82.5,24,30,27.0
Jakarta Barat,Dini Hari,Cerah Berawan,80,95,87.5,24,28,26.0
Jakarta Barat,Malam,Cerah Berawan,80,95,87.5,24,28,26.0
Jakarta Barat,Pagi,Berawan,80,95,87.5,24,28,26.0
Jakarta Barat,Siang,Berawan Tebal,80,95,87.5,24,28,26.0
Jakarta Pusat,Dini Hari,Cerah Berawan,80,95,87.5,24,28,26.0
Jakarta Pusat,Malam,Cerah Berawan,80,95,87.5,24,28,26.0
Jakarta Pusat,Pagi,Berawan,80,95,87.5,24,28,26.0
Jakarta Pusat,Siang,Hujan Sedang,80,95,87.5,24,28,26.0
Jakarta Selatan,Dini Hari,Cerah Berawan,80,95,87.5,24,28,26.0
Jakarta Selatan,Malam,Cerah Berawan,80,95,87.5,24,28,26.0
Jakarta Selatan,Pagi,Berawan,80,95,87.5,24,28,26.0
Jakarta Selatan,Siang,Berawan Tebal,80,95,87.5,24,28,26.0
Jakarta Timur,Dini Hari,Cerah Berawan,80,95,87.5,24,28,26.0
Jakarta Timur,Malam,Cerah Berawan,80,95,87.5,24,28,26.0
Jakarta Timur,Pagi,Berawan,80,95,87.5,24,28,26.0
Jakarta Timur,Siang,Hujan Sedang,80,95,87.5,24,28,26.0
Jakarta Utara,Dini Hari,Cerah Berawan,80,95,87.5,24,28,26.0
Jakarta Utara,Malam,Hujan Ringan,80,95,87.5,24,28,26.0
Jakarta Utara,Pagi,Berawan,80,95,87.5,24,28,26.0
Jakarta Utara,Siang,Hujan Sedang,80,95,87.5,24,28,26.0
Kepulauan Seribu,Dini Hari,Hujan Ringan,80,95,87.5,24,28,26.0
Kepulauan Seribu,Malam,Hujan Ringan,80,95,87.5,24,28,26.0
Kepulauan Seribu,Pagi,Berawan,80,95,87.5,24,28,26.0
Kepulauan Seribu,Siang,Hujan Sedang,80,95,87.5,24,28,26.0
Jakarta Barat,Dini Hari,Hujan Lokal,70,95,82.5,25,30,27.5
Jakarta Barat,Malam,Cerah Berawan,70,95,82.5,25,30,27.5
Jakarta Barat,Pagi,Berawan,70,95,82.5,25,30,27.5
Jakarta Barat,Siang,Berawan,70,95,82.5,25,30,27.5
Jakarta Pusat,Dini Hari,Hujan Lokal,70,95,82.5,25,30,27.5
Jakarta Pusat,Malam,Cerah Berawan,70,95,82.5,25,30,27.5
Jakarta Pusat,Pagi,Berawan,70,95,82.5,25,30,27.5
Jakarta Pusat,Siang,Berawan,70,95,82.5,25,30,27.5
Jakarta Selatan,Dini Hari,Hujan Lokal,70,95,82.5,25,30,27.5
Jakarta Selatan,Malam,Cerah Berawan,70,95,82.5,25,30,27.5
Jakarta Selatan,Pagi,Berawan,70,95,82.5,25,30,27.5
Jakarta Selatan,Siang,Hujan Lokal,70,95,82.5,25,30,27.5
Jakarta Timur,Dini Hari,Hujan Lokal,70,95,82.5,25,30,27.5
Jakarta Timur,Malam,Cerah Berawan,70,95,82.5,25,30,27.5
Jakarta Timur,Pagi,Berawan,70,95,82.5,25,30,27.5
Jakarta Timur,Siang,Hujan Lokal,70,95,82.5,25,30,27.5
Jakarta Utara,Dini Hari,Hujan Lokal,70,95,82.5,25,30,27.5
Jakarta Utara,Malam,Cerah Berawan,70,95,82.5,25,30,27.5
Jakarta Utara,Pagi,Berawan,70,95,82.5,25,30,27.5
Jakarta Utara,Siang,Berawan,70,95,82.5,25,30,27.5
Kepulauan Seribu,Dini Hari,Hujan Lokal,70,95,82.5,25,30,27.5
Kepulauan Seribu,Malam,Cerah Berawan,70,95,82.5,25,30,27.5
Kepulauan Seribu,Pagi,Berawan,70,95,82.5,25,30,27.5
Kepulauan Seribu,Siang,Berawan,70,95,82.5,25,30,27.5
Jakarta Barat,Dini Hari,Hujan Ringan,70,95,82.5,24,30,27.0
Jakarta Barat,Malam,Hujan Ringan,70,95,82.5,24,30,27.0
Jakarta Barat,Pagi,Berawan,70,95,82.5,24,30,27.0
Jakarta Barat,Siang,Hujan Lokal,70,95,82.5,24,30,27.0
Jakarta Pusat,Dini Hari,Hujan Ringan,70,95,82.5,24,30,27.0
Jakarta Pusat,Malam,Hujan Ringan,70,95,82.5,24,30,27.0
Jakarta Pusat,Pagi,Berawan,70,95,82.5,24,30,27.0
Jakarta Pusat,Siang,Hujan Lokal,70,95,82.5,24,30,27.0
Jakarta Selatan,Dini Hari,Hujan Ringan,70,95,82.5,24,30,27.0
Jakarta Selatan,Malam,Hujan Ringan,70,95,82.5,24,30,27.0
Jakarta Selatan,Pagi,Berawan,70,95,82.5,24,30,27.0
Jakarta Selatan,Siang,Hujan Ringan,70,95,82.5,24,30,27.0
Jakarta Timur,Dini Hari,Hujan Ringan,70,95,82.5,24,30,27.0
Jakarta Timur,Malam,Hujan Ringan,70,95,82.5,24,30,27.0
Jakarta Timur,Pagi,Berawan,70,95,82.5,24,30,27.0
Jakarta Timur,Siang,Hujan Ringan,70,95,82.5,24,30,27.0
Jakarta Utara,Dini Hari,Hujan Ringan,70,95,82.5,24,30,27.0
Jakarta Utara,Malam,Hujan Ringan,70,95,82.5,24,30,27.0
Jakarta Utara,Pagi,Berawan,70,95,82.5,24,30,27.0
Jakarta Utara,Siang,Hujan Ringan,70,95,82.5,24,30,27.0
Kepulauan Seribu,Dini Hari,Hujan Ringan,70,95,82.5,24,30,27.0
Kepulauan Seribu,Malam,Hujan Ringan,70,95,82.5,24,30,27.0
Kepulauan Seribu,Pagi,Berawan,70,95,82.5,24,30,27.0
Kepulauan Seribu,Siang,Hujan Lokal,70,95,82.5,24,30,27.0
Jakarta Barat,Dini Hari,Cerah Berawan,70,95,82.5,24,29,26.5
Jakarta Barat,Malam,Cerah Berawan,70,95,82.5,24,29,26.5
Jakarta Barat,Pagi,Berawan,70,95,82.5,24,29,26.5
Jakarta Barat,Siang,Hujan Lokal,70,95,82.5,24,29,26.5
Jakarta Pusat,Dini Hari,Cerah Berawan,70,95,82.5,24,29,26.5
Jakarta Pusat,Malam,Cerah Berawan,70,95,82.5,24,29,26.5
Jakarta Pusat,Pagi,Berawan,70,95,82.5,24,29,26.5
Jakarta Pusat,Siang,Hujan Ringan,70,95,82.5,24,29,26.5
Jakarta Selatan,Dini Hari,Berawan,70,95,82.5,24,29,26.5
Jakarta Selatan,Malam,Hujan Ringan,70,95,82.5,24,29,26.5
Jakarta Selatan,Pagi,Berawan,70,95,82.5,24,29,26.5
Jakarta Selatan,Siang,Hujan Lokal,70,95,82.5,24,29,26.5
Jakarta Timur,Dini Hari,Cerah Berawan,70,95,82.5,24,29,26.5
Jakarta Timur,Malam,Hujan Ringan,70,95,82.5,24,29,26.5
Jakarta Timur,Pagi,Berawan,70,95,82.5,24,29,26.5
Jakarta Timur,Siang,Hujan Ringan,70,95,82.5,24,29,26.5
Jakarta Utara,Dini Hari,Hujan Ringan,70,95,82.5,24,29,26.5
Jakarta Utara,Malam,Cerah Berawan,70,95,82.5,24,29,26.5
Jakarta Utara,Pagi,Berawan,70,95,82.5,24,29,26.5
Jakarta Utara,Siang,Cerah Berawan,70,95,82.5,24,29,26.5
Kepulauan Seribu,Dini Hari,Hujan Sedang,70,95,82.5,24,29,26.5
Kepulauan Seribu,Malam,Cerah Berawan,70,95,82.5,24,29,26.5
Kepulauan Seribu,Pagi,Berawan,70,95,82.5,24,29,26.5
Kepulauan Seribu,Siang,Cerah Berawan,70,95,82.5,24,29,26.5
Jakarta Barat,Dini Hari,Hujan Petir,80,95,87.5,24,29,26.5
Jakarta Barat,Malam,Hujan Ringan,80,95,87.5,24,29,26.5
Jakarta Barat,Pagi,Hujan Ringan,80,95,87.5,24,29,26.5
Jakarta Barat,Siang,Hujan Ringan,80,95,87.5,24,29,26.5
Jakarta Pusat,Dini Hari,Hujan Petir,80,95,87.5,24,29,26.5
Jakarta Pusat,Malam,Hujan Ringan,80,95,87.5,24,29,26.5
Jakarta Pusat,Pagi,Hujan Ringan,80,95,87.5,24,29,26.5
Jakarta Pusat,Siang,Hujan Ringan,80,95,87.5,24,29,26.5
Jakarta Selatan,Dini Hari,Hujan Ringan,80,95,87.5,24,29,26.5
Jakarta Selatan,Malam,Hujan Ringan,80,95,87.5,24,29,26.5
Jakarta Selatan,Pagi,Hujan Ringan,80,95,87.5,24,29,26.5
Jakarta Selatan,Siang,Hujan Ringan,80,95,87.5,24,29,26.5
Jakarta Timur,Dini Hari,Hujan Ringan,80,95,87.5,24,29,26.5
Jakarta Timur,Malam,Hujan Ringan,80,95,87.5,24,29,26.5
Jakarta Timur,Pagi,Hujan Ringan,80,95,87.5,24,29,26.5
Jakarta Timur,Siang,Hujan Ringan,80,95,87.5,24,29,26.5
Jakarta Utara,Dini Hari,Hujan Petir,80,95,87.5,24,29,26.5
Jakarta Utara,Malam,Hujan Ringan,80,95,87.5,24,29,26.5
Jakarta Utara,Pagi,Hujan Sedang,80,95,87.5,24,29,26.5
Jakarta Utara,Siang,Hujan Ringan,80,95,87.5,24,29,26.5
Kepulauan Seribu,Dini Hari,Hujan Sedang,80,95,87.5,24,29,26.5
Kepulauan Seribu,Malam,Hujan Ringan,80,95,87.5,24,29,26.5
Kepulauan Seribu,Pagi,Hujan Sedang,80,95,87.5,24,29,26.5
Kepulauan Seribu,Siang,Hujan Ringan,80,95,87.5,24,29,26.5
Jakarta Barat,Dini Hari,Hujan Ringan,75,95,85.0,24,30,27.0
Jakarta Barat,Malam,Berawan Tebal,75,95,85.0,24,30,27.0
Jakarta Barat,Pagi,Hujan Petir,75,95,85.0,24,30,27.0
Jakarta Barat,Siang,Hujan Ringan,75,95,85.0,24,30,27.0
Jakarta Pusat,Dini Hari,Berawan,75,95,85.0,24,30,27.0
Jakarta Pusat,Malam,Berawan Tebal,75,95,85.0,24,30,27.0
Jakarta Pusat,Pagi,Hujan Ringan,75,95,85.0,24,30,27.0
Jakarta Pusat,Siang,Hujan Lokal,75,95,85.0,24,30,27.0
Jakarta Selatan,Dini Hari,Berawan,75,95,85.0,24,30,27.0
Jakarta Selatan,Malam,Berawan Tebal,75,95,85.0,24,30,27.0
Jakarta Selatan,Pagi,Hujan Petir,75,95,85.0,24,30,27.0
Jakarta Selatan,Siang,Hujan Ringan,75,95,85.0,24,30,27.0
Jakarta Timur,Dini Hari,Berawan,75,95,85.0,24,30,27.0
Jakarta Timur,Malam,Berawan Tebal,75,95,85.0,24,30,27.0
Jakarta Timur,Pagi,Hujan Petir,75,95,85.0,24,30,27.0
Jakarta Timur,Siang,Hujan Lokal,75,95,85.0,24,30,27.0
Jakarta Utara,Dini Hari,Hujan Ringan,75,95,85.0,24,30,27.0
Jakarta Utara,Malam,Berawan Tebal,75,95,85.0,24,30,27.0
Jakarta Utara,Pagi,Hujan Lokal,75,95,85.0,24,30,27.0
Jakarta Utara,Siang,Berawan,75,95,85.0,24,30,27.0
Kepulauan Seribu,Dini Hari,Berawan,75,95,85.0,24,30,27.0
Kepulauan Seribu,Malam,Berawan,75,95,85.0,24,30,27.0
Kepulauan Seribu,Pagi,Hujan Lokal,75,95,85.0,24,30,27.0
Kepulauan Seribu,Siang,Berawan,75,95,85.0,24,30,27.0
Jakarta Barat,Dini Hari,Berawan,75,95,85.0,23,30,26.5
Jakarta Barat,Malam,Berawan,75,95,85.0,23,30,26.5
Jakarta Barat,Pagi,Hujan Lokal,75,95,85.0,23,30,26.5
Jakarta Barat,Siang,Hujan Ringan,75,95,85.0,23,30,26.5
Jakarta Pusat,Dini Hari,Berawan,75,95,85.0,23,30,26.5
Jakarta Pusat,Malam,Berawan,75,95,85.0,23,30,26.5
Jakarta Pusat,Pagi,Berawan,75,95,85.0,23,30,26.5
Jakarta Pusat,Siang,Hujan Ringan,75,95,85.0,23,30,26.5
Jakarta Selatan,Dini Hari,Berawan,75,95,85.0,23,30,26.5
Jakarta Selatan,Malam,Hujan Lokal,75,95,85.0,23,30,26.5
Jakarta Selatan,Pagi,Hujan Lokal,75,95,85.0,23,30,26.5
Jakarta Selatan,Siang,Hujan Petir,75,95,85.0,23,30,26.5
Jakarta Timur,Dini Hari,Berawan,75,95,85.0,23,30,26.5
Jakarta Timur,Malam,Hujan Lokal,75,95,85.0,23,30,26.5
Jakarta Timur,Pagi,Berawan,75,95,85.0,23,30,26.5
Jakarta Timur,Siang,Hujan Petir,75,95,85.0,23,30,26.5
Jakarta Utara,Dini Hari,Berawan,75,95,85.0,23,30,26.5
Jakarta Utara,Malam,Berawan,75,95,85.0,23,30,26.5
Jakarta Utara,Pagi,Berawan,75,95,85.0,23,30,26.5
Jakarta Utara,Siang,Hujan Ringan,75,95,85.0,23,30,26.5
Kepulauan Seribu,Dini Hari,Hujan Lokal,75,95,85.0,23,30,26.5
Kepulauan Seribu,Malam,Berawan,75,95,85.0,23,30,26.5
Kepulauan Seribu,Pagi,Berawan,75,95,85.0,23,30,26.5
Kepulauan Seribu,Siang,Berawan,75,95,85.0,23,30,26.5
Jakarta Barat,Dini Hari,Hujan Ringan,70,95,82.5,24,31,27.5
Jakarta Barat,Malam,Hujan Lokal,70,95,82.5,24,31,27.5
Jakarta Barat,Pagi,Cerah Berawan,70,95,82.5,24,31,27.5
Jakarta Barat,Siang,Hujan Lokal,70,95,82.5,24,31,27.5
Jakarta Pusat,Dini Hari,Hujan Ringan,70,95,82.5,24,31,27.5
Jakarta Pusat,Malam,Hujan Lokal,70,95,82.5,24,31,27.5
Jakarta Pusat,Pagi,Cerah Berawan,70,95,82.5,24,31,27.5
Jakarta Pusat,Siang,Hujan Lokal,70,95,82.5,24,31,27.5
Jakarta Selatan,Dini Hari,Hujan Ringan,70,95,82.5,24,31,27.5
Jakarta Selatan,Malam,Hujan Ringan,70,95,82.5,24,31,27.5
Jakarta Selatan,Pagi,Cerah Berawan,70,95,82.5,24,31,27.5
Jakarta Selatan,Siang,Hujan Sedang,70,95,82.5,24,31,27.5
Jakarta Timur,Dini Hari,Hujan Ringan,70,95,82.5,24,31,27.5
Jakarta Timur,Malam,Hujan Ringan,70,95,82.5,24,31,27.5
Jakarta Timur,Pagi,Cerah Berawan,70,95,82.5,24,31,27.5
Jakarta Timur,Siang,Hujan Sedang,70,95,82.5,24,31,27.5
Jakarta Utara,Dini Hari,Hujan Ringan,70,95,82.5,24,31,27.5
Jakarta Utara,Malam,Cerah Berawan,70,95,82.5,24,31,27.5
Jakarta Utara,Pagi,Cerah Berawan,70,95,82.5,24,31,27.5
Jakarta Utara,Siang,Hujan Sedang,70,95,82.5,24,31,27.5
Kepulauan Seribu,Dini Hari,Hujan Sedang,70,95,82.5,24,31,27.5
Kepulauan Seribu,Malam,Hujan Sedang,70,95,82.5,24,31,27.5
Kepulauan Seribu,Pagi,Cerah Berawan,70,95,82.5,24,31,27.5
Kepulauan Seribu,Siang,Cerah Berawan,70,95,82.5,24,31,27.5
Jakarta Barat,Dini Hari,Cerah Berawan,65,95,80.0,23,32,27.5
Jakarta Barat,Malam,Cerah Berawan,65,95,80.0,23,32,27.5
Jakarta Barat,Pagi,Berawan,65,95,80.0,23,32,27.5
Jakarta Barat,Siang,Hujan Lokal,65,95,80.0,23,32,27.5
Jakarta Pusat,Dini Hari,Cerah Berawan,65,95,80.0,23,32,27.5
Jakarta Pusat,Malam,Cerah Berawan,65,95,80.0,23,32,27.5
Jakarta Pusat,Pagi,Berawan,65,95,80.0,23,32,27.5
Jakarta Pusat,Siang,Hujan Lokal,65,95,80.0,23,32,27.5
Jakarta Selatan,Dini Hari,Cerah Berawan,65,95,80.0,23,32,27.5
Jakarta Selatan,Malam,Cerah Berawan,65,95,80.0,23,32,27.5
Jakarta Selatan,Pagi,Berawan,65,95,80.0,23,32,27.5
Jakarta Selatan,Siang,Hujan Lokal,65,95,80.0,23,32,27.5
Jakarta Timur,Dini Hari,Cerah Berawan,65,95,80.0,23,32,27.5
Jakarta Timur,Malam,Cerah Berawan,65,95,80.0,23,32,27.5
Jakarta Timur,Pagi,Berawan,65,95,80.0,23,32,27.5
Jakarta Timur,Siang,Hujan Ringan,65,95,80.0,23,32,27.5
Jakarta Utara,Dini Hari,Cerah Berawan,65,95,80.0,23,32,27.5
Jakarta Utara,Malam,Cerah Berawan,65,95,80.0,23,32,27.5
Jakarta Utara,Pagi,Hujan Lokal,65,95,80.0,23,32,27.5
Jakarta Utara,Siang,Berawan,65,95,80.0,23,32,27.5
Kepulauan Seribu,Dini Hari,Hujan Lokal,65,95,80.0,23,32,27.5
Kepulauan Seribu,Malam,Berawan,65,95,80.0,23,32,27.5
Kepulauan Seribu,Pagi,Hujan Lokal,65,95,80.0,23,32,27.5
Kepulauan Seribu,Siang,Berawan,65,95,80.0,23,32,27.5
Jakarta Barat,Dini Hari,Berawan Tebal,65,100,82.5,23,31,27.0
Jakarta Barat,Malam,Berawan,65,100,82.5,23,31,27.0
Jakarta Barat,Pagi,Berawan,65,100,82.5,23,31,27.0
Jakarta Barat,Siang,Hujan Lokal,65,100,82.5,23,31,27.0
Jakarta Pusat,Dini Hari,Hujan Lokal,65,100,82.5,23,31,27.0
Jakarta Pusat,Malam,Hujan Lokal,65,100,82.5,23,31,27.0
Jakarta Pusat,Pagi,Berawan,65,100,82.5,23,31,27.0
Jakarta Pusat,Siang,Hujan Lokal,65,100,82.5,23,31,27.0
Jakarta Selatan,Dini Hari,Hujan Lokal,65,100,82.5,23,31,27.0
Jakarta Selatan,Malam,Berawan,65,100,82.5,23,31,27.0
Jakarta Selatan,Pagi,Berawan,65,100,82.5,23,31,27.0
Jakarta Selatan,Siang,Hujan Lokal,65,100,82.5,23,31,27.0
Jakarta Timur,Dini Hari,Hujan Lokal,65,100,82.5,23,31,27.0
Jakarta Timur,Malam,Hujan Lokal,65,100,82.5,23,31,27.0
Jakarta Timur,Pagi,Berawan,65,100,82.5,23,31,27.0
Jakarta Timur,Siang,Hujan Lokal,65,100,82.5,23,31,27.0
Jakarta Utara,Dini Hari,Hujan Lokal,65,100,82.5,23,31,27.0
Jakarta Utara,Malam,Hujan Lokal,65,100,82.5,23,31,27.0
Jakarta Utara,Pagi,Berawan,65,100,82.5,23,31,27.0
Jakarta Utara,Siang,Berawan,65,100,82.5,23,31,27.0
Kepulauan Seribu,Dini Hari,Hujan Lokal,65,100,82.5,23,31,27.0
Kepulauan Seribu,Malam,Hujan Lokal,65,100,82.5,23,31,27.0
Kepulauan Seribu,Pagi,Berawan,65,100,82.5,23,31,27.0
Kepulauan Seribu,Siang,Berawan,65,100,82.5,23,31,27.0
Jakarta Barat,Dini Hari,Hujan Ringan,75,95,85.0,23,32,27.5
Jakarta Barat,Malam,Hujan Lokal,75,95,85.0,23,32,27.5
Jakarta Barat,Pagi,Berawan,75,95,85.0,23,32,27.5
Jakarta Barat,Siang,Hujan Lokal,75,95,85.0,23,32,27.5
Jakarta Pusat,Dini Hari,Hujan Ringan,75,95,85.0,23,32,27.5
Jakarta Pusat,Malam,Hujan Lokal,75,95,85.0,23,32,27.5
Jakarta Pusat,Pagi,Berawan,75,95,85.0,23,32,27.5
Jakarta Pusat,Siang,Hujan Lokal,75,95,85.0,23,32,27.5
Jakarta Selatan,Dini Hari,Hujan Lokal,75,95,85.0,23,32,27.5
Jakarta Selatan,Malam,Hujan Lokal,75,95,85.0,23,32,27.5
Jakarta Selatan,Pagi,Berawan Tebal,75,95,85.0,23,32,27.5
Jakarta Selatan,Siang,Hujan Petir,75,95,85.0,23,32,27.5
Jakarta Timur,Dini Hari,Hujan Lokal,75,95,85.0,23,32,27.5
Jakarta Timur,Malam,Hujan Lokal,75,95,85.0,23,32,27.5
Jakarta Timur,Pagi,Berawan Tebal,75,95,85.0,23,32,27.5
Jakarta Timur,Siang,Hujan Petir,75,95,85.0,23,32,27.5
Jakarta Utara,Dini Hari,Hujan Petir,75,95,85.0,23,32,27.5
Jakarta Utara,Malam,Hujan Lokal,75,95,85.0,23,32,27.5
Jakarta Utara,Pagi,Berawan,75,95,85.0,23,32,27.5
Jakarta Utara,Siang,Hujan Lokal,75,95,85.0,23,32,27.5
Kepulauan Seribu,Dini Hari,Hujan Petir,75,95,85.0,23,32,27.5
Kepulauan Seribu,Malam,Hujan Lokal,75,95,85.0,23,32,27.5
Kepulauan Seribu,Pagi,Hujan Lokal,75,95,85.0,23,32,27.5
Kepulauan Seribu,Siang,Hujan Lokal,75,95,85.0,23,32,27.5
Jakarta Barat,Dini Hari,Berawan,75,100,87.5,23,31,27.0
Jakarta Barat,Malam,Hujan Lokal,75,100,87.5,23,31,27.0
Jakarta Barat,Pagi,Berawan,75,100,87.5,23,31,27.0
Jakarta Barat,Siang,Hujan Ringan,75,100,87.5,23,31,27.0
Jakarta Pusat,Dini Hari,Berawan,75,100,87.5,23,31,27.0
Jakarta Pusat,Malam,Hujan Lokal,75,100,87.5,23,31,27.0
Jakarta Pusat,Pagi,Berawan,75,100,87.5,23,31,27.0
Jakarta Pusat,Siang,Hujan Lokal,75,100,87.5,23,31,27.0
Jakarta Selatan,Dini Hari,Berawan,75,100,87.5,23,31,27.0
Jakarta Selatan,Malam,Berawan,75,100,87.5,23,31,27.0
Jakarta Selatan,Pagi,Berawan,75,100,87.5,23,31,27.0
Jakarta Selatan,Siang,Hujan Petir,75,100,87.5,23,31,27.0
Jakarta Timur,Dini Hari,Berawan,75,100,87.5,23,31,27.0
Jakarta Timur,Malam,Berawan,75,100,87.5,23,31,27.0
Jakarta Timur,Pagi,Berawan,75,100,87.5,23,31,27.0
Jakarta Timur,Siang,Hujan Petir,75,100,87.5,23,31,27.0
Jakarta Utara,Dini Hari,Hujan Lokal,75,100,87.5,23,31,27.0
Jakarta Utara,Malam,Hujan Lokal,75,100,87.5,23,31,27.0
Jakarta Utara,Pagi,Hujan Lokal,75,100,87.5,23,31,27.0
Jakarta Utara,Siang,Hujan Lokal,75,100,87.5,23,31,27.0
Kepulauan Seribu,Dini Hari,Hujan Lokal,75,100,87.5,23,31,27.0
Kepulauan Seribu,Malam,Hujan Lokal,75,100,87.5,23,31,27.0
Kepulauan Seribu,Pagi,Hujan Petir,75,100,87.5,23,31,27.0
Kepulauan Seribu,Siang,Hujan Lokal,75,100,87.5,23,31,27.0
Jakarta Barat,Dini Hari,Berawan,70,90,80.0,24,31,27.5
Jakarta Barat,Malam,Hujan Lokal,70,90,80.0,24,31,27.5
Jakarta Barat,Pagi,Berawan,70,90,80.0,24,31,27.5
Jakarta Barat,Siang,Hujan Lokal,70,90,80.0,24,31,27.5
Jakarta Pusat,Dini Hari,Berawan,70,90,80.0,24,31,27.5
Jakarta Pusat,Malam,Hujan Lokal,70,90,80.0,24,31,27.5
Jakarta Pusat,Pagi,Berawan,70,90,80.0,24,31,27.5
Jakarta Pusat,Siang,Hujan Lokal,70,90,80.0,24,31,27.5
Jakarta Selatan,Dini Hari,Berawan,70,90,80.0,24,31,27.5
Jakarta Selatan,Malam,Cerah Berawan,70,90,80.0,24,31,27.5
Jakarta Selatan,Pagi,Berawan,70,90,80.0,24,31,27.5
Jakarta Selatan,Siang,Hujan Lokal,70,90,80.0,24,31,27.5
