umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,botak_prob
50.0,Perempuan,Freelance,Palu,8400573.126812087,0,0,63.198599222407225,155.43603288269557,Merpati,1,S2,0.231237016525338
55.0,Laki-laki,Pegawai swasta,Bengkulu,5663094.5785484705,0,0,41.21656481465086,148.19909505737132,Shoulder & Head,1,SMA,0.5332805655591399
33.0,Laki-laki,Pegawai swasta,Makassar,10705859.671093745,0,0,63.06055339045206,160.46057832705304,Deadbuoy,0,SMA,0.1922478852313848
40.0,Laki-laki,Freelance,Gorontalo,6496187.058798488,0,0,63.69926349107621,169.0466187333022,Pantone,1,S1,0.13005182114106162
24.0,Laki-laki,Pegawai swasta,Padang,6895095.025567866,0,0,69.14273415005081,162.85058697382675,Deadbuoy,1,S1,0.41268057702814753
46.0,Perempuan,PNS,Yogyakarta,7321289.133714612,0,0,52.13199303312003,156.15874292691413,Moonsilk,1,S1,0.45695508695659964
55.0,Perempuan,Pegawai swasta,Kendari,4520096.677797228,0,0,47.66026754055527,147.27661098409092,Shoulder & Head,1,S1,0.3692189255265844
38.0,Laki-laki,Freelance,Surabaya,4095283.2836854407,0,0,58.879365463482976,142.86381198991842,Shoulder & Head,0,S1,0.11363620579566311
46.0,Laki-laki,PNS,Banda Lampung,9925640.080694461,0,0,47.362964655958145,152.06462092072428,Merpati,0,S1,0.4819355488672199
56.0,Laki-laki,Pegawai swasta,Jakarta,17055443.75401249,0,0,59.70225642009383,155.92614385742607,Moonsilk,1,SMA,0.49521641993222254
31.0,Laki-laki,Pegawai swasta,Padang,16735046.691768605,0,1,60.76318789796007,158.64395722700885,Deadbuoy,1,SMA,0.6356142630461699
36.0,Laki-laki,Pegawai swasta,Mamuju,4907759.295650005,0,0,51.98318097475011,154.08369805371564,Pantone,1,S2,0.29452049562246124
34.0,Laki-laki,Pegawai swasta,Denpasar,4543933.676256107,0,0,54.15802620781106,161.39483768130822,Pantone,1,S1,0.34559051095440435
35.0,Perempuan,PNS,Kendari,13506086.738428492,0,0,70.65024988181914,165.52493165099995,Merpati,0,S1,0.2496543517063784
31.0,Laki-laki,Pegawai swasta,Tanjung Pinang,8187611.464725072,0,0,46.87365060726297,152.81945412014784,Deadbuoy,0,SMP,0.20629081795079132
52.0,Laki-laki,Freelance,Jambi,4798674.460197323,0,0,52.73364326389045,157.00041771171425,Shoulder & Head,0,S1,0.29930440116109824
46.0,Laki-laki,PNS,Denpasar,21632937.205712277,0,1,44.84186106631221,149.45953600272912,Merpati,0,S1,0.7576935748390806
35.0,Laki-laki,PNS,Palangkaraya,5475570.381079499,0,1,51.30676129086682,165.37947271628042,Moonsilk,1,S1,0.7175089321114215
37.0,Laki-laki,PNS,Padang,8156088.055355485,0,0,53.02844632487865,160.3043679700865,Pantone,0,SMA,0.26162110753467704
29.0,Laki-laki,PNS,Bengkulu,9041006.527439937,0,1,49.689188083738024,166.65182361591914,Moonsilk,0,S1,0.5802238917124363
36.0,Laki-laki,Pegawai swasta,Medan,27419848.48860447,0,0,66.36185233918997,167.32420216777433,Moonsilk,0,S1,0.2560471325824481
38.0,Laki-laki,Pengangguran,Bengkulu,17169335.512319483,0,0,53.816708734676965,157.07604522862883,Deadbuoy,1,S1,0.7447048365361143
42.0,Laki-laki,Freelance,Manado,5136877.41266648,0,0,54.87546751221581,160.30099871194437,Moonsilk,0,SMA,0.18521898624746133
37.0,Perempuan,PNS,Kendari,6999071.03515592,0,0,52.278539467687686,150.86534859504619,Deadbuoy,0,SMA,0.24485358675322633
23.0,Laki-laki,PNS,Makassar,5129593.737371218,0,0,49.215235254696246,153.22292285604232,Moonsilk,0,SMA,0.32537970194312577
42.0,Perempuan,PNS,Tanjung Pinang,11641291.473804917,0,0,56.429204320379654,160.23205446101466,Moonsilk,1,S1,0.37163611168114513
34.0,Laki-laki,PNS,Makassar,9733163.05767122,0,0,50.88845585742276,148.11031033892706,Merpati,1,SMP,0.4097057463743795
39.0,Laki-laki,Pegawai swasta,Kendari,9045444.528586626,0,0,69.04063695891008,157.88041780263063,Merpati,0,S2,0.21320540204572552
37.0,Laki-laki,Pegawai swasta,Mamuju,14642725.295586692,0,0,59.579353588948194,160.7647416103577,Deadbuoy,0,SMA,0.18864734981300532
49.0,Perempuan,Pegawai swasta,Palembang,10112535.40492929,0,0,54.09940366351982,166.18098215044114,Moonsilk,0,SMA,0.2756585846742283
48.0,Laki-laki,Pegawai swasta,Gorontalo,3420704.6709582643,0,0,63.17438513267953,160.02741310102,Merpati,1,S1,0.5525657753622006
39.0,Laki-laki,Freelance,Bengkulu,11052147.018589482,0,1,62.77383562276654,150.7281558943987,Moonsilk,1,S1,0.5117160084807276
61.0,Perempuan,PNS,Manado,5221790.765778312,1,1,50.506979569352325,150.78103578171383,Shoulder & Head,1,S1,0.909756982418849
42.0,Laki-laki,Pegawai swasta,Surabaya,13830640.967833042,0,0,50.24623584854339,160.62785980398456,Pantone,0,S1,0.3404300400861084
34.0,Laki-laki,PNS,Padang,5499474.730308858,0,0,54.12438527008362,157.2634376645296,Moonsilk,1,SMP,0.44015392619047206
30.0,Perempuan,PNS,Makassar,3640534.298220234,0,0,76.10794256187361,165.75738251302832,Shoulder & Head,0,S1,0.12795458149613842
41.0,Perempuan,Freelance,Manado,7165745.088181627,0,0,59.33714530140472,150.8492017039604,Moonsilk,0,S1,0.1834166102593539
39.0,Laki-laki,PNS,Mamuju,6567513.92601989,0,0,47.346805920868874,153.97926958364144,Pantone,0,S1,0.2923249484981973
32.0,Laki-laki,Freelance,Serang,8287328.15953088,0,0,69.42643104576725,163.286246797364,Deadbuoy,0,S1,0.1921801195161479
60.0,Perempuan,Pegawai swasta,Manado,20410009.97761346,1,0,57.3185591391898,150.22992099633447,Deadbuoy,1,S1,0.6064296172784025
35.0,Laki-laki,PNS,Tanjung Pinang,9121593.182406228,0,0,58.96969485827939,153.89856664571994,Shoulder & Head,1,SMA,0.4470533304445125
30.0,Laki-laki,Pegawai swasta,Makassar,4612533.54239428,0,0,50.49002939041115,153.3300819426826,Merpati,1,S1,0.29930540567946906
42.0,Perempuan,Pegawai swasta,Pangkalpinang,4900034.579789186,0,0,71.60955242888657,168.603398548425,Deadbuoy,0,SD,0.15504646465924704
37.0,Perempuan,Pegawai swasta,Pontianak,4835458.046506407,0,0,60.10703850506947,162.7031285097374,Moonsilk,0,SMA,0.146141102335726
36.0,Perempuan,Pegawai swasta,Palu,6206177.031140065,0,0,48.753702177262866,153.68236963438483,Pantone,0,SMP,0.08655500463377148
38.0,Laki-laki,PNS,Palembang,7746426.068040442,0,0,51.96234562534157,159.66157067712692,Shoulder & Head,1,S1,0.40569888561917056
27.0,Perempuan,Freelance,Kendari,6245905.198243013,0,0,45.8343987072475,153.4519725241296,Deadbuoy,0,SMA,-0.03093470638691203
38.0,Perempuan,Pegawai swasta,Ambon,22341168.502135452,0,0,53.8768467754927,151.28468735769727,Pantone,1,S1,0.30032813627682164
39.0,Laki-laki,PNS,Manokwari,13906477.397478504,0,0,45.0444011393023,151.7545779740573,Moonsilk,0,SMA,0.23533102460381475
51.0,Laki-laki,Freelance,Gorontalo,4099833.5988018187,0,1,46.57766663505067,167.6592534495154,Merpati,0,S2,0.6291463208761516
25.0,Laki-laki,Pegawai swasta,Ambon,5963206.979992916,0,0,48.176354405942625,152.83320218342763,Merpati,0,SMA,0.15271298974434983
41.0,Perempuan,Pegawai swasta,Banda Aceh,8783097.007517893,0,0,70.04142936839824,164.5278890556564,Merpati,1,SMA,0.30156586847312167
35.0,Laki-laki,PNS,Sofifi,14565189.904152492,0,0,58.217826634158,150.20761740372566,Merpati,0,S1,0.3486422780556203
39.0,Perempuan,Pegawai swasta,Tanjung Pinang,3753107.9732853435,0,0,74.27905120582857,158.7489585881999,Pantone,1,S1,0.18718768423262672
43.0,Laki-laki,Pegawai swasta,Denpasar,4177186.579112922,0,0,51.54536513924915,157.07218746693803,Deadbuoy,1,S1,0.42075091874493686
29.0,Laki-laki,PNS,Banda Lampung,4904408.198075317,0,0,56.863495858280075,154.65792802205985,Merpati,0,SD,0.37441018940003445
29.0,Perempuan,Pengangguran,Denpasar,9451308.666690486,0,0,53.84064589930471,159.08405036980417,Moonsilk,0,SMA,0.4963004414459526
32.0,Perempuan,PNS,Kupang,5975412.5482620355,0,0,56.26421230119901,150.70007778262266,Pantone,0,S3,0.1885368998321239
43.0,Laki-laki,PNS,Manado,10283139.074358089,0,1,51.509794332259844,153.97636621065797,Pantone,0,SMA,0.6522182404986163
48.0,Perempuan,Pegawai swasta,Jakarta,18953076.739664864,0,0,54.434307817304074,163.8892848546697,Merpati,0,SMA,0.27116209363771016
34.0,Laki-laki,Freelance,Yogyakarta,28458879.43032164,0,0,59.626408719064145,153.85246981266633,Pantone,0,S1,0.09021981540968896
32.0,Laki-laki,Pegawai swasta,Jakarta,6584661.1675971,0,0,59.719645987383856,159.51468124908857,Deadbuoy,1,S1,0.30768205529295783
39.0,Perempuan,Freelance,Jambi,13283596.121499913,0,0,50.275002485460526,156.91517676511813,Shoulder & Head,1,SD,0.06002196131248912
56.0,Perempuan,PNS,Palembang,10326103.106713558,0,1,55.33197188668827,161.88291617768914,Moonsilk,1,S3,0.8075447965476621
52.0,Laki-laki,PNS,Palu,9463876.023942996,0,1,58.11645069669657,164.05542943990042,Deadbuoy,0,S2,0.7867701854832491
52.0,Perempuan,Pegawai swasta,Jakarta,13531832.62505313,0,0,74.81235303179014,165.48811002573194,Pantone,0,SD,0.334761255900629
42.0,Perempuan,PNS,Serang,18917450.0406902,0,0,49.42965114523628,151.05065079316054,Deadbuoy,0,S1,0.3235361007959778
36.0,Laki-laki,PNS,Jakarta,8159086.0903218165,0,1,52.96888686081081,156.59482517664054,Merpati,1,SMA,0.6639627240486693
31.0,Perempuan,PNS,Manado,4796899.87858117,0,1,49.133918407061074,145.236391670178,Merpati,0,S1,0.49424381388634864
11.0,Laki-laki,Pegawai swasta,Ambon,8876165.703472946,0,0,55.31253906757947,155.69277157685997,Pantone,1,SMP,0.3167864137736747
33.0,Laki-laki,PNS,Bandung,9956303.941287646,0,0,60.63554089530307,170.46705856765064,Shoulder & Head,1,S1,0.40696979625028057
41.0,Laki-laki,Freelance,Mataram,4927365.973017523,0,0,62.41502121358502,152.83334397752571,Shoulder & Head,0,S1,0.2029296349643829
47.0,Perempuan,Freelance,Kendari,10713727.125189377,0,0,54.413570136862226,160.64244091168752,Moonsilk,0,S1,0.07093990460672281
47.0,Laki-laki,Pegawai swasta,Pontianak,8608660.078927219,0,1,51.56539645241027,152.2952392331319,Moonsilk,1,S1,0.6249229659309934
30.0,Laki-laki,Pegawai swasta,Denpasar,15483600.14425921,0,0,60.24793750426326,164.92895034342624,Deadbuoy,0,S1,0.1691190075244191
46.0,Laki-laki,PNS,Samarinda,9687908.521263726,0,0,67.17129343119242,161.5966213725748,Pantone,0,S1,0.43498597696680485
22.0,Laki-laki,PNS,Padang,7758023.701804021,0,0,49.47149645650254,153.99677242424625,Merpati,1,S3,0.3878434854084147
54.0,Laki-laki,PNS,Palangkaraya,6048333.989966845,0,0,60.59783851642506,166.0474985288333,Deadbuoy,0,S1,0.47146407351884695
45.0,Laki-laki,Pegawai swasta,Padang,8544952.723481486,0,0,50.47469880053429,160.19180894387966,Shoulder & Head,0,S1,0.18380397435439264
38.0,Laki-laki,Pegawai swasta,Manado,7029970.89401558,0,1,60.954376029139866,165.02582085744245,Deadbuoy,1,S1,0.7054570666590735
32.0,Perempuan,Pegawai swasta,Makassar,6419380.834702436,0,0,52.215385423894496,150.50241949276986,Shoulder & Head,0,SMA,0.09630039884697086
42.0,Laki-laki,Pegawai swasta,Pangkalpinang,12022699.139786137,0,0,53.20958940266665,162.38389200836207,Moonsilk,0,S2,0.32357798563730367
24.0,Laki-laki,Pegawai swasta,Palembang,9586648.65692196,0,0,150.0,194.16215790993553,Deadbuoy,0,SMP,0.28260158986482625
40.0,Laki-laki,PNS,Denpasar,5461419.927833499,0,0,50.338400470569596,151.3338151022915,Deadbuoy,1,S1,0.5088664345998946
27.0,Laki-laki,Pegawai swasta,Mamuju,11647671.527092403,0,0,50.189024398418105,161.90774998000907,Merpati,1,SMA,0.3321730848743217
30.0,Laki-laki,Pengangguran,Pangkalpinang,7232361.293983121,0,0,47.09511866675872,166.53759067918213,Merpati,1,S1,0.6142185153386034
33.0,Laki-laki,Pegawai swasta,Denpasar,8090729.298562249,0,0,75.22113621128617,166.18587646093064,Pantone,0,S1,0.23114074345265334
31.0,Perempuan,PNS,Surabaya,12082975.57249822,0,1,59.42133777714996,155.60389794953937,Merpati,1,S3,0.5764145352983612
46.0,Laki-laki,Freelance,Pontianak,18234020.452628486,0,0,65.54241779995036,157.68818415009238,Deadbuoy,0,S1,0.18091712790857994
47.0,Laki-laki,PNS,Banda Aceh,11768865.162757466,0,0,66.1301995039529,161.6751750856497,Moonsilk,1,S2,0.5013361177253717
30.0,Laki-laki,Pegawai swasta,Pekanbaru,12289487.184447879,0,1,44.0950224465515,152.5100842993453,Shoulder & Head,1,S1,0.6765137203954823
32.0,Laki-laki,Pegawai swasta,Tanjungselor,9870499.339443665,0,1,55.66588860724454,153.81472742975058,Shoulder & Head,1,SMP,0.6741359806395202
24.0,Laki-laki,Freelance,Pangkalpinang,9786462.485949814,0,1,54.24167443254365,166.6526703466196,Merpati,1,S2,0.42561722058534956
34.0,Perempuan,PNS,Denpasar,9981144.168066103,0,0,47.28056614623809,149.95147968872107,Merpati,0,SMA,0.2781508672321673
41.0,Laki-laki,Pegawai swasta,Bandung,10515750.176452285,0,1,62.59078161623752,165.82174805581502,Shoulder & Head,1,S1,0.6366333199355331
43.0,Perempuan,Pegawai swasta,Mamuju,3550233.938967658,0,0,59.25675961894882,155.14562644857128,Shoulder & Head,0,SMA,0.21222195352231513
43.0,Laki-laki,Freelance,Padang,4857220.2559002135,0,0,49.11298492146242,161.19956970151782,Merpati,0,SMA,0.14999530560277052
37.0,Laki-laki,PNS,Palangkaraya,5261248.046834081,0,0,50.77203932206649,148.27666143548169,Merpati,0,S1,0.21874411037217117
40.0,Laki-laki,PNS,Padang,11886217.631413136,0,0,62.66733146515105,154.42432538093195,Deadbuoy,0,SMP,0.3390496899052629
43.0,Laki-laki,Freelance,Tanjung Pinang,5335886.173099665,0,0,62.484665350561784,163.16476646201664,Deadbuoy,1,SMA,0.35529007315492306
48.0,Laki-laki,Pegawai swasta,Kendari,9234777.376857478,0,0,52.96461365970215,150.93636873264836,Pantone,1,SMA,0.41257264105829483
41.0,Perempuan,Pegawai swasta,Pangkalpinang,11502943.98459181,0,1,53.77019537143205,155.04200855201483,Shoulder & Head,0,S1,0.43156934057221646
54.0,Laki-laki,PNS,Serang,15943410.362489862,0,0,60.482594325696795,155.08971282767854,Merpati,1,S1,0.6271326675149007
33.0,Perempuan,PNS,Denpasar,5445439.628236614,0,0,57.581685381484114,148.3602450926256,Deadbuoy,1,S1,0.26311473530895324
50.0,Laki-laki,Freelance,Padang,7827653.629921945,0,0,47.108143777097496,152.8423242571637,Merpati,1,SMA,0.22548224333262823
27.0,Laki-laki,PNS,Mamuju,10016935.376182213,0,0,47.417282646551456,161.15689867467606,Merpati,0,SMA,0.28552219741271523
43.0,Laki-laki,PNS,Mamuju,25947205.0839421,0,0,65.48276994314732,160.25727447141225,Deadbuoy,1,S1,0.5525042813761216
19.0,Laki-laki,Pegawai swasta,Sofifi,12256136.738790788,0,0,69.24878716179664,162.1345348422102,Moonsilk,0,SMA,0.1521931150909735
36.0,Perempuan,Freelance,Sofifi,6238922.175602357,0,0,60.42438215752861,155.75803504662423,Merpati,0,SMA,0.011314002414230376
51.0,Laki-laki,Pegawai swasta,Sofifi,10865064.273570755,0,1,54.111232314082585,152.91516744226905,Deadbuoy,0,S1,0.7385663777602383
50.0,Laki-laki,PNS,Samarinda,7480332.286745753,0,0,63.08892657419958,157.1469034827408,Pantone,0,SMA,0.43589311053522506
38.0,Perempuan,PNS,Pangkalpinang,4474037.505192978,0,0,68.49257661237033,162.38064755288136,Moonsilk,1,SMP,0.2901475020509758
44.0,Perempuan,Pegawai swasta,Manokwari,7959149.82661401,0,0,58.862203867629226,154.51997985530986,Deadbuoy,0,S1,0.17271029116786127
45.0,Perempuan,PNS,Semarang,5682725.052524392,0,0,51.31644822460369,155.92438055408033,Deadbuoy,0,S1,0.38259229421700264
34.0,Laki-laki,PNS,Bengkulu,12715877.659855498,0,0,68.21642622071528,171.89638035517544,Pantone,0,SMA,0.2939453849539729
20.0,Perempuan,Pegawai swasta,Banjarmasin,6261531.401639704,0,0,50.5320737582818,159.97146198006718,Shoulder & Head,0,S1,0.11939561763762797
28.0,Laki-laki,Freelance,Jayapura,11491211.717147717,0,0,55.6666132239998,153.97032457768526,Moonsilk,0,S1,0.12388196717265278
49.0,Laki-laki,PNS,Serang,6005186.364323065,0,0,47.50460400836982,155.38703723798523,Moonsilk,0,SMA,0.3744294684002901
45.0,Laki-laki,PNS,Ambon,6898930.015775289,0,0,49.109000668620425,156.4108504754704,Merpati,0,S3,0.4119095650474847
45.0,Laki-laki,PNS,Serang,3153403.278905341,0,1,52.68032315336124,151.51146486276343,Pantone,1,S1,0.7722390503637732
42.0,Laki-laki,Pegawai swasta,Mamuju,11678686.057406954,0,0,52.669074449729486,152.71158956374933,Deadbuoy,1,S1,0.3315664295236565
49.0,Laki-laki,PNS,Samarinda,11285294.112863664,0,0,70.78348542071983,169.89177850215066,Moonsilk,1,S1,0.531842295020518
47.0,Laki-laki,Pegawai swasta,Bengkulu,7228345.9295919,0,0,48.61644270890126,158.84418053883988,Pantone,0,SMA,0.27057518826555627
37.0,Perempuan,PNS,Yogyakarta,7162291.719633074,0,0,58.76018378884345,156.93672768162926,Deadbuoy,1,S1,0.3252681692576462
40.0,Laki-laki,Pegawai swasta,Mataram,15095217.686272705,0,0,57.6547807905054,157.37955099553005,Pantone,0,S1,0.27572412891377585
34.0,Perempuan,Pegawai swasta,Pangkalpinang,5238718.124030608,0,0,58.296723255611724,160.20896046222447,Pantone,1,SMA,0.28827778983184704
26.0,Perempuan,Pegawai swasta,Kupang,5080306.657595841,0,0,67.31241796831198,156.1862073210586,Pantone,1,S1,0.1692678514392699
38.0,Laki-laki,Pegawai swasta,Bengkulu,7035514.380921997,0,0,49.91527686242255,149.72126142574356,Moonsilk,1,S1,0.27892304790624517
60.0,Laki-laki,PNS,Banda Aceh,10929047.775634335,1,1,48.14198660129642,159.0993303933283,Merpati,0,SMA,0.9367191122241896
53.0,Laki-laki,PNS,Palu,10315819.591955693,0,0,77.0852601906349,168.50935904885364,Merpati,0,SMA,0.4350145628103819
33.0,Laki-laki,Pegawai swasta,Sofifi,8754952.13818049,0,0,56.321148957934255,158.78731135842645,Deadbuoy,0,S1,0.21247667196629194
40.0,Perempuan,Pegawai swasta,Bengkulu,3628637.441916277,0,0,60.4369923049378,152.8318563079189,Pantone,1,S1,0.20802343832532677
47.0,Laki-laki,PNS,Pontianak,7116025.367272991,0,1,48.381602872689854,156.0777058283232,Shoulder & Head,1,S1,0.8389578973218943
30.0,Perempuan,Pegawai swasta,Kupang,12462586.725791594,0,1,63.262567120643446,168.71973805759768,Deadbuoy,0,S1,0.47636526601430557
43.0,Laki-laki,Pegawai swasta,Jakarta,6838204.083799538,0,0,52.25846291510094,161.7725353898347,Shoulder & Head,1,S3,0.4026766975250937
28.0,Laki-laki,PNS,Serang,10340577.94385857,0,0,47.25629547130694,140.04108625293463,Moonsilk,1,SMP,0.36975640420566536
46.0,Laki-laki,Pegawai swasta,Pangkalpinang,6115930.650832712,0,0,91.31157872164829,169.26548362197084,Merpati,1,SMA,0.3912166757193406
42.0,Laki-laki,Pegawai swasta,Yogyakarta,5992961.02729581,0,1,47.73345023915935,155.65232785203352,Pantone,0,SMP,0.5580052693775499
36.0,Laki-laki,PNS,Semarang,3491689.1982416157,0,0,47.658178378543475,150.9536009263805,Pantone,0,S1,0.26793057589280594
46.0,Laki-laki,PNS,Banda Aceh,8880490.437347827,0,1,53.06096456137162,161.24724147847874,Merpati,1,SMA,0.8134848250075192
60.0,Laki-laki,PNS,Jambi,9515813.045531562,1,0,50.28403025454352,151.40833878966808,Pantone,0,S1,0.6755440837131784
43.0,Laki-laki,PNS,Manado,7377365.77028153,0,0,47.43620802740659,151.35796971518673,Merpati,0,S1,0.35294370544840103
24.0,Perempuan,Pegawai swasta,Mataram,11219199.102133764,0,1,52.76579861241697,157.18618426198563,Shoulder & Head,0,S1,0.3717243332535659
37.0,Laki-laki,Pegawai swasta,Pontianak,7979685.870997357,0,0,64.06258150924951,157.5850585601894,Pantone,1,SMA,0.34913580813812795
46.0,Laki-laki,Pegawai swasta,Mamuju,8357529.030622107,0,0,61.018179969917014,158.85564563311704,Pantone,0,SMP,0.33794100596153764
36.0,Laki-laki,Pegawai swasta,Tanjungselor,7579043.866327502,0,0,51.8207490754785,149.6726374052587,Pantone,1,S1,0.3267435790472656
48.0,Perempuan,Pegawai swasta,Medan,10324867.334009558,0,1,52.40047971394479,153.03236354757314,Merpati,0,SMA,0.5153477416787962
39.0,Laki-laki,Pegawai swasta,Kendari,7339218.1110286275,0,0,49.640579440466475,156.85002840942533,Merpati,1,S2,0.2958464892905114
39.0,Laki-laki,PNS,Gorontalo,4927817.98664267,0,0,55.03868902877661,154.2835213702544,Moonsilk,1,SMA,0.41542176039051926
30.0,Laki-laki,Pegawai swasta,Banda Lampung,3734741.8658976825,0,0,42.67230633205384,154.99659645422835,Moonsilk,0,SMA,0.21158435305665485
34.0,Perempuan,Pegawai swasta,Semarang,6162559.4770458015,0,0,65.07728486973795,158.2096717586706,Shoulder & Head,0,S1,0.15673055251292412
26.0,Perempuan,PNS,Serang,10753615.21578019,0,1,66.70284332507067,162.13013644509286,Shoulder & Head,0,S1,0.5835102037405733
27.0,Laki-laki,Pengangguran,Denpasar,14041667.24314558,0,0,52.6141043161823,154.30037713598645,Pantone,1,S1,0.6977154097730712
41.0,Perempuan,PNS,Tanjungselor,8052701.579770249,0,0,59.03766695193846,166.48066270460777,Moonsilk,1,S1,0.4275613516199266
52.0,Perempuan,PNS,Jakarta,8462540.499788813,0,0,50.97157958606478,158.6669520794762,Merpati,1,S1,0.5344517642552468
24.0,Perempuan,Pegawai swasta,Mataram,11695402.924909793,0,0,56.07612654655502,152.89816439196213,Shoulder & Head,1,S1,0.1703008722284201
19.0,Laki-laki,Freelance,Kendari,13433811.04913447,0,0,56.95355146605635,161.591241839386,Shoulder & Head,1,SMA,0.23690777981254413
39.0,Laki-laki,Freelance,Tanjung Pinang,5409142.584844299,0,0,56.735721751407794,156.50172091954016,Merpati,0,S2,0.1603429182468835
53.0,Perempuan,Freelance,Manado,12396405.8526843,0,0,45.91079732715143,146.4865409105528,Merpati,1,SMA,0.32306596888234684
34.0,Laki-laki,Freelance,Jakarta,5844542.702100395,0,0,45.13340242258275,148.5143422719082,Shoulder & Head,1,SMA,0.12324246798085813
38.0,Laki-laki,PNS,Banda Lampung,10011842.44879623,0,0,54.27257783027686,159.83984189658696,Moonsilk,1,SMP,0.33526682831944943
34.0,Laki-laki,PNS,Medan,6715593.195728285,0,0,55.75963955422993,161.5809995775367,Merpati,0,SMP,0.3311655195035772
49.0,Perempuan,Pengangguran,Banda Aceh,9242941.153526982,0,0,52.237630687710336,151.99184301331496,Pantone,1,S1,0.7054946222704271
56.0,Laki-laki,PNS,Bandung,6100401.445418523,0,0,59.15724961055088,153.5679686009372,Shoulder & Head,1,S1,0.4700180429792161
45.0,Laki-laki,Pegawai swasta,Sofifi,3752951.7412068653,0,0,45.08566438645587,150.22779692682744,Shoulder & Head,1,S1,0.398935458798803
34.0,Laki-laki,Pegawai swasta,Kupang,4627225.476936769,0,0,53.6604086497028,152.33545104195082,Moonsilk,1,S1,0.35187809080703597
36.0,Laki-laki,PNS,Tanjungselor,7879097.102595797,0,1,56.794017855667086,147.83484908006656,Pantone,1,SMA,0.6723864285908271
42.0,Laki-laki,PNS,Semarang,8239719.226011399,0,0,51.06350492139379,149.8053184475189,Moonsilk,1,S1,0.5824294920198426
46.0,Perempuan,Pegawai swasta,Mataram,4273623.1880993415,0,0,52.045780580930185,158.46924982147002,Deadbuoy,0,S1,0.1979538856237504
27.0,Laki-laki,Pegawai swasta,Medan,16153288.615909534,0,0,44.12542199856799,154.71324213492028,Merpati,1,S1,0.24426186262990296
46.0,Laki-laki,Freelance,Mataram,13314978.581422064,0,1,51.65406635311568,150.3112973034705,Merpati,0,S1,0.5069708740904433
50.0,Laki-laki,PNS,Mamuju,5128196.333625164,0,0,50.65332561419987,152.7816789476809,Shoulder & Head,1,S1,0.5969615163695998
48.0,Perempuan,PNS,Ambon,9848368.741582803,0,0,61.50398775352666,159.64386290573918,Pantone,0,S1,0.3549345847803162
39.0,Laki-laki,Pegawai swasta,Surabaya,10217706.603519976,0,1,50.094050237998076,156.5163502161478,Shoulder & Head,1,S1,0.5441375951066166
35.0,Laki-laki,Pegawai swasta,Kupang,4866555.793461401,0,0,56.27383030245963,154.67470111286747,Moonsilk,0,SMA,0.22366935176066113
45.0,Perempuan,PNS,Gorontalo,8414589.83621711,0,0,82.35568892358191,175.14656181838637,Shoulder & Head,0,S1,0.3603670660272777
47.0,Laki-laki,Freelance,Ambon,15303407.819285426,0,0,46.080595403043134,155.21649446223987,Pantone,1,S1,0.23058887249776694
26.0,Perempuan,Pegawai swasta,Banjarmasin,9051875.542445015,0,0,63.49865582621425,153.21055839448928,Deadbuoy,0,SMA,0.1348605929208625
51.0,Laki-laki,PNS,Gorontalo,4547173.87861516,0,0,44.24663331363168,154.51168691898073,Moonsilk,1,S1,0.7146932770220994
43.0,Laki-laki,Freelance,Palu,11250191.921601545,0,0,94.96369354977094,171.72351937222018,Deadbuoy,0,S1,0.21531887741987701
12.0,Laki-laki,Pegawai swasta,Manado,11864076.263541041,0,0,57.4954096813957,154.9955303322608,Shoulder & Head,0,S1,0.2775959518334894
45.0,Laki-laki,Freelance,Kupang,10495192.87383681,0,0,60.40143657358407,149.73395357483662,Deadbuoy,1,S1,0.30125375963063894
39.0,Perempuan,Pegawai swasta,Pekanbaru,10041107.911027096,0,0,41.644853229782385,156.288230810891,Merpati,0,S1,0.17514761535084278
53.0,Laki-laki,Pegawai swasta,Ambon,13044779.562618805,0,0,74.99435014625928,168.93051684038463,Shoulder & Head,1,S3,0.505226127933311
37.0,Perempuan,Pegawai swasta,Tanjung Pinang,7408811.167381219,0,0,57.339424675015934,155.83274226594702,Pantone,0,S1,0.17384589415768287
32.0,Laki-laki,Pegawai swasta,Mamuju,9656141.928277206,0,0,49.461132702374876,151.87008160891645,Pantone,1,S1,0.320300699921399
43.0,Laki-laki,PNS,Sofifi,9889485.386112565,0,1,83.96571457209646,165.8277365529788,Shoulder & Head,1,S1,0.8052559325136902
30.0,Laki-laki,PNS,Banjarmasin,6388968.786538436,0,0,79.67307894362195,171.89105029213144,Merpati,1,S1,0.36865582034230526
46.0,Laki-laki,PNS,Serang,8706750.279924862,0,0,49.73430583235368,156.74573846369717,Pantone,1,S1,0.5755635717698432
47.0,Laki-laki,PNS,Pangkalpinang,9160256.540738884,0,0,63.897583137695214,168.63700941067603,Pantone,0,SMP,0.3726840326796632
35.0,Laki-laki,Freelance,Manado,10215876.748792768,0,1,55.210178829923414,156.76009425917047,Deadbuoy,0,SMA,0.42914712935709676
27.0,Laki-laki,Pegawai swasta,Mamuju,11254806.585004853,0,0,48.744894284335366,155.96202975643956,Merpati,0,SD,0.1547089731477036
46.0,Perempuan,Freelance,Palu,9098472.89098124,0,0,54.17679691243337,156.98164970646314,Shoulder & Head,0,S1,0.1428170793051528
